id,username,date,time,tweet,place,geo,replies_count,retweets_count,likes_count,pos_neg
4318,realdonaldtrump,2019/5/20,10:32:36,The Mainstream Media hates to cover this! https://twitter.com/brithume/status/1130294491481559042??a?|,,,4021,10305,43018,Positive
4319,realdonaldtrump,2019/5/20,10:29:27,"Starting Monday, our great Farmers can begin doing business again with Mexico and Canada. They have both taken the tariff penalties off of your great agricultural product. Please be sure that you are treated fairly. Any complaints should immediately go to  @SecretarySonny Perdue!",,,6488,16458,64940,Positive
4320,realdonaldtrump,2019/5/20,10:16:24,A great win for Brooks. Congratulations to a great champion! https://twitter.com/PGA/status/1130248534169669635??a?|,,,2267,5484,37412,Positive
4321,realdonaldtrump,2019/5/20,5:15:50,"....who got them there. Chris Wallace said, a??I actually think, whether you like his opinions or not, that Mayor Pete has a lot of substance...fascinating biography.a?? Gee, he never speaks well of me - I like Mike Wallace better...and Alfred E. Newman will never be President!",,,21217,15090,73962,Positive
4322,realdonaldtrump,2019/5/20,5:15:50,"Hard to believe that @FoxNews is wasting airtime on Mayor Pete, as Chris Wallace likes to call him. Fox is moving more and more to the losing (wrong) side in covering the Dems. They got dumped from the Democrats boring debates, and they just want in. They forgot the people.....",,,21466,18640,83225,Negative
4323,realdonaldtrump,2019/5/20,4:39:31,I will be interviewed by Steve Hilton tonight at 9:00 P.M. on @FoxNews. Enjoy!,,,12835,9899,49218,Positive
4324,realdonaldtrump,2019/5/20,4:25:34,"If Iran wants to fight, that will be the official end of Iran. Never threaten the United States again!",,,54589,62333,222437,Negative
4325,realdonaldtrump,2019/5/20,4:15:23,"False reporting yesterday. a??There are no plans to send migrants to Northern or Coastal Border facilities, including Florida.a?? @FoxNews  Not by airplanes or any other way. Our Country is FULL, will not, and can not, take you in!",,,6178,15930,59134,Positive
4326,realdonaldtrump,2019/5/20,3:54:34,"Our Economy and Jobs Market is BOOMING, the best in the World and in our Countrya??s history - and we have just started!",,,6248,13482,62223,Positive
4327,realdonaldtrump,2019/5/20,3:48:45,"With the wonderful College, University and other Graduations taking place all over the USA, there has never been a better time than now to graduate. Best jobs market ever, great housing and financing. Go out there, work hard, & have a GREAT life. You deserve it. Congratulations!",,,6354,19506,104503,Positive
4328,realdonaldtrump,2019/5/20,2:50:37,Watched some of the Fake News Political Shows this morning and continue to be amazed at how every question is asked in the most negative way. The Mainstream Media should be ashamed of itself - But the good news is that the USA is wise to your game of dishonesty and deception!,,,13863,19464,81681,Positive
4329,realdonaldtrump,2019/5/19,21:55:07,"....he would see that it was nevertheless strong on NO COLLUSION and, ultimately, NO OBSTRUCTION...Anyway, how do you Obstruct when there is no crime and, in fact, the crimes were committed by the other side? Justin is a loser who sadly plays right into our opponents hands!",,,16865,15372,73183,Positive
4330,realdonaldtrump,2019/5/19,21:55:07,"Never a fan of @justinamash, a total lightweight who opposes me and some of our great Republican ideas and policies just for the sake of getting his name out there through controversy. If he actually read the biased Mueller Report, a??composeda?? by 18 Angry Dems who hated Trump,....",,,21503,17914,81713,Negative
4331,realdonaldtrump,2019/5/19,20:49:33,"....Conditions, drug prices down for first time in 51 years (& soon will drop much further), Right to Try, protecting your 2nd Amendment, big Tax & Reg Cuts, 3.2 GDP, Strong Foreign Policy, & much much more that nobody else would have been able to do. Our Country is doing GREAT!",,,8920,16081,79807,Positive
4332,realdonaldtrump,2019/5/19,20:49:32,"....was a depleted disaster, will soon be stronger than ever before, our Vets are finally being taken care of and now have Choice, our Courts will have 145 great new Judges, and 2 Supreme Court Justices, got rid of the disastrous Individual Mandate & will protect Pre-Existing....",,,3250,14255,71084,Positive
4333,realdonaldtrump,2019/5/19,20:49:32,"For all of the Fake News Sunday Political Shows, whose bias & dishonesty is greater than ever seen in our Country before, please inform your viewers that our Economy is setting records, with more people employed today than at any time in U.S. history, our Military, which....",,,10782,20413,93023,Positive
4334,realdonaldtrump,2019/5/19,11:37:09,"....for Life in 2020. If we are foolish and do not stay UNITED as one, all of our hard fought gains for Life can, and will, rapidly disappear!",,,8870,16863,85181,Positive
4335,realdonaldtrump,2019/5/19,11:37:09,"....Federal Judges (many more to come), two great new Supreme Court Justices, the Mexico City Policy, and a whole new & positive attitude about the Right to Life. The Radical Left, with late term abortion (and worse), is imploding on this issue. We must stick together and Win....",,,3949,16525,82681,Positive
4336,realdonaldtrump,2019/5/19,11:37:08,"As most people know, and for those who would like to know, I am strongly Pro-Life, with the three exceptions - Rape, Incest and protecting the Life of the mother - the same position taken by Ronald Reagan. We have come very far in the last two years with 105 wonderful new.....",,,18872,25571,119370,Positive
4337,realdonaldtrump,2019/5/19,6:33:48,"Courts & Dems in Congress, neither of which have a clue, are trying to FORCE migrants into our Country! OUR COUNTRY IS FULL, OUR DETENTION CENTERS, HOSPITALS & SCHOOLS ARE PACKED. Crazy!",,,18211,21560,82776,Negative
4338,realdonaldtrump,2019/5/19,5:12:31,Thank you Dan! https://twitter.com/dbongino/status/1129822219432071169??a?|,,,3930,12217,57753,Positive
4339,realdonaldtrump,2019/5/19,5:08:35,Word is out that book is GREAT! https://twitter.com/marklevinshow/status/1125006755191246849??a?|,,,4356,10333,44501,Positive
4340,realdonaldtrump,2019/5/19,4:59:13,Congratulations to Scott on a GREAT WIN! https://twitter.com/newscomauHQ/status/1129713937795076096??a?|,,,2425,12150,58646,Positive
4341,realdonaldtrump,2019/5/18,23:55:17,"Our courageous and vigilant Armed Forces safeguard the blessings of liberty for us and for future generations by selflessly answering the call of duty. Today, and every day, we acknowledge and celebrate all who proudly wear our Nationa??s uniforms!  http://45.wh.gov/b5uNuT?? pic.twitter.com/BPXkmobseQ",,,10261,17656,74646,Positive
4342,realdonaldtrump,2019/5/18,6:49:34,Consumer Sentiment in the month of May is the highest in 15 years. Very nice! @FoxNews,,,11687,15777,80931,Positive
4343,realdonaldtrump,2019/5/18,3:41:59,"Today, it was my great honor to address the the National Association of REALTORS! https://www.pscp.tv/w/b68D-zFvTlFsTFJub1dwUXd8MU93R1drYkJwRVdHUZ2kIfKazyqIGEZS07dMKHqEwgPuxroDp-SAVHlE06VX?t=5s??a?|",,,6703,10512,50100,Positive
4344,realdonaldtrump,2019/5/18,0:53:00,"With all of the Fake and Made Up News out there, Iran can have no idea what is actually going on!",,,19062,18484,85887,Negative
4345,realdonaldtrump,2019/5/17,22:35:05,"It now seems the General Flynn was under investigation long before was common knowledge. It would have been impossible for me to know this but, if that was the case, and with me being one of two people who would become president, why was I not told so that I could make a change?",,,47214,28302,119956,Positive
4346,realdonaldtrump,2019/5/17,21:44:35,"The Fake News Media is hurting our Country with its fraudulent and highly inaccurate coverage of Iran. It is scattershot, poorly sourced (made up), and DANGEROUS. At least Iran doesna??t know what to think, which at this point may very well be a good thing!",,,13475,17789,72082,Positive
4347,realdonaldtrump,2019/5/17,20:16:40,"Will Jerry Nadler ever look into the fact that Crooked Hillary deleted and acid washed 33,000 emails AFTER getting a most powerful demand notice for them from Congress?",,,26386,27443,103296,Positive
4348,realdonaldtrump,2019/5/17,19:11:45,"My Campaign for President was conclusively spied on. Nothing like this has ever happened in American Politics. A really bad situation. TREASON means long jail sentences, and this was TREASON!",,,43264,35756,127795,Negative
4349,realdonaldtrump,2019/5/17,19:05:30,New Fox Poll: 58% of people say that the FBI broke the law in investigating Donald J. Trump. @foxandfriends,,,15019,17997,81958,Negative
4350,realdonaldtrump,2019/5/17,19:01:01,MAKE AMERICA GREAT AGAIN!,,,25999,38163,195612,Positive
4351,realdonaldtrump,2019/5/17,19:00:06,DRAIN THE SWAMP!,,,16063,21078,96692,Negative
4352,realdonaldtrump,2019/5/17,18:58:43,a??What happened is that Donald Trump won. Down goes Comey.a?? @foxandfriends,,,5149,12613,62582,Negative
4353,realdonaldtrump,2019/5/17,18:53:25,Will the Democrats give our Country a badly needed immigration win before the election? Good chance!,,,5051,12164,60056,Negative
4354,realdonaldtrump,2019/5/17,18:51:34,"All people that are illegally coming into the United States now will be removed from our Country at a later date as we build up our removal forces and as the laws are changed. Please do not make yourselves too comfortable, you will be leaving soon!",,,26230,41599,166057,Positive
4355,realdonaldtrump,2019/5/17,18:44:53,"Border Patrol is apprehending record numbers of people at the Southern Border. The bad a??hombres,a?? of which there are many, are being detained & will be sent home. Those which we release under the ridiculous Catch & Telease loophole, are being registered and will be removed later!",,,7694,14159,60969,Negative
4356,realdonaldtrump,2019/5/17,18:36:38,"The Democrats now realize that there is a National Emergency at the Border and that, if we work together, it can be immediately fixed. We need Democrat votes and all will be well!",,,5670,14044,65566,Positive
4357,realdonaldtrump,2019/5/17,6:11:37,.@BilldeBlasio is the worst Mayor in the history of New York City - he wona??t last long! pic.twitter.com/NyYntsX573,,,18118,23475,99533,Negative
4358,realdonaldtrump,2019/5/17,3:13:58,"We are here on this beautiful spring day to unveil our plan to create a fair, modern & LAWFUL system of immigration for the U.S. If adopted, our plan will transform Americaa??s immigration system into the pride of our Nation and the envy of the modern world. https://www.pscp.tv/w/b62sVTFvTlFsTFJub1dwUXd8MU95S0Fwa1dqRWV4YmqN_fhqODUVmKXLWjPZ_aPsjf7Zd2AKKITJ7EWbdhw5?t=19s??a?|",,,11636,18717,75019,Positive
4359,realdonaldtrump,2019/5/17,0:53:23,"Congratulations to Dan Bishop on his big Republican Primary victory in the 9th Congressional District of North Carolina. Dan is strong on Crime, Loves our Military, Vets, 2A, and great Healthcare. He has my Complete and Total Endorsement! #MAGA",,,5867,14277,69215,Positive
4360,realdonaldtrump,2019/5/16,20:33:40,"The Dems are getting another beauty to join their group. Bill de Blasio of NYC, considered the worst mayor in the U.S., will supposedly be making an announcement for president today. He is a JOKE, but if you like high taxes & crime, hea??s your man. NYC HATES HIM!",,,27957,27519,121423,Negative
4361,realdonaldtrump,2019/5/16,3:10:47,"....Different opinions are expressed and I make a decisive and final decision - it is a very simple process. All sides, views, and policies are covered. Ia??m sure that Iran will want to talk soon.",,,11384,15308,79802,Positive
4362,realdonaldtrump,2019/5/16,3:10:47,"The Fake News Washington Post, and even more Fake News New York Times, are writing stories that there is infighting with respect to my strong policy in the Middle East. There is no infighting whatsoever....",,,16063,20552,98690,Negative
4363,realdonaldtrump,2019/5/16,2:56:51,"We stand firmly, strongly, and proudly with the incredible men and women of law enforcement. You do not hear it nearly enough, but Americans across this Country love you, support you, and respect you more than you could possibly know! #PeaceOfficersMemorialDay pic.twitter.com/T0qB5zN7WG",,,6398,21631,91129,Positive
4364,realdonaldtrump,2019/5/16,2:20:30,"The courage & sacrifice of our heroes is the reason our flag stands tall, our hearts beat with pride, and our Country remains one people, one family, and one NATION UNDER GOD. Today, we thank you, we honor you, & we forever cherish the memory of our Fallen Men and Women in Blue! pic.twitter.com/ARHYgDVi3M",,,6430,18197,78231,Positive
4365,realdonaldtrump,2019/5/15,20:53:28,"Thank you Joe and remember, the BRAIN is much sharper also! https://twitter.com/SecretsBedard/status/1128637699399868416??a?|",,,23089,20561,99801,Positive
4366,realdonaldtrump,2019/5/15,8:25:44,The golden era of American energy is now underway! pic.twitter.com/gEmhoMlLoc,,,10755,22031,97119,Negative
4367,realdonaldtrump,2019/5/15,5:14:12,"With incredible grit, skill, and pride, the 7,000 workers here at Sempra Energy are helping lead the American Energy Revolution. They are not only making our nation WEALTHIER but they are making America SAFER by building a future of American Energy INDEPENDENCE! pic.twitter.com/Hqn9wEIXo9",,,4776,13222,55165,Positive
4368,realdonaldtrump,2019/5/15,4:45:21,"It is great to be here in Hackberry, Louisiana with the incredible men and women who are making America into the energy superpower of the world! https://www.pscp.tv/w/b6sdtjFvTlFsTFJub1dwUXd8MXJtR1BlQnJ5TmJKTmdXt1K4uoQ-a30yuXIlrj6Eg8kNT7V333RGl2cEEox-?t=45s??a?|",,,4509,13081,55786,Positive
4369,realdonaldtrump,2019/5/15,0:27:22,"Today marks the one-year anniversary of the opening of the United States Embassy in Jerusalem, Israel. Our beautiful embassy stands as a proud reminder of our strong relationship with Israel and of the importance of keeping a promise and standing for the truth.",,,12812,25584,122703,Positive
4370,realdonaldtrump,2019/5/14,23:43:19,"When Prime Minister @AbeShinzo of Japan visited with me in the @WhiteHouse two weeks ago, I told him that I would be going to the G20 in Osaka, Japan. I look forward to being with him and other World Leaders!",,,6240,12038,62042,Positive
4371,realdonaldtrump,2019/5/14,22:59:17,"Our great Senator (and Star) from the State of Arkansas, @TomCottonAR, has just completed a wonderful book, a??Sacred Duty,a?? about Arlington National Cemetery and the men and women who serve with such love and devotion. On sale today, make it big!",,,4952,10466,47932,Positive
4372,realdonaldtrump,2019/5/14,20:35:41,"China will be pumping money into their system and probably reducing interest rates, as always, in order to make up for the business they are, and will be, losing. If the Federal Reserve ever did a a??match,a?? it would be game over, we win! In any event, China wants a deal!",,,12744,15448,67768,Negative
4373,realdonaldtrump,2019/5/14,19:29:35,"....This money will come from the massive Tariffs being paid to the United States for allowing China, and others, to do business with us. The Farmers have been a??forgottena?? for many years. Their time is now!",,,8995,12426,64722,Negative
4374,realdonaldtrump,2019/5/14,19:29:35,"Our great Patriot Farmers will be one of the biggest beneficiaries of what is happening now. Hopefully China will do us the honor of continuing to buy our great farm product, the best, but if not your Country will be making up the difference based on a very high China buy......",,,11394,14314,73744,Positive
4375,realdonaldtrump,2019/5/14,19:16:58,"....of the tremendous ground we have lost to China on Trade since the ridiculous one sided formation of the WTO. It will all happen, and much faster than people think!",,,3470,14060,80223,Negative
4376,realdonaldtrump,2019/5/14,19:16:58,"When the time is right we will make a deal with China. My respect and friendship with President Xi is unlimited but, as I have told him many times before, this must be a great deal for the United States or it just doesna??t make any sense. We have to be allowed to make up some.....",,,6534,18355,100995,Positive
4377,realdonaldtrump,2019/5/14,18:51:41,"Billions of Dollars, and moving jobs back to the USA where they belong. Other countries are already negotiating with us because they dona??t want this to happen to them. They must be a part of USA action. This should have been done by our leaders many years ago. Enjoy!",,,5598,13141,66344,Positive
4378,realdonaldtrump,2019/5/14,18:51:41,"We can make a deal with China tomorrow, before their companies start leaving so as not to lose USA business, but the last time we were close they wanted to renegotiate the deal. No way! We are in a much better position now than any deal we could have made. Will be taking in.....",,,4991,14345,72602,Negative
4379,realdonaldtrump,2019/5/14,18:31:11,"....so that they will be more competitive for USA buyers. We are now a much bigger economy than China, and have substantially increased in size since the great 2016 Election. We are the a??piggy banka?? that everyone wants to raid and take advantage of. NO MORE!",,,4089,13018,67510,Positive
4380,realdonaldtrump,2019/5/14,18:31:10,"China buys MUCH less from us than we buy from them, by almost 500 Billion Dollars, so we are in a fantastic position. Make your product at home in the USA and there is no Tariff. You can also buy from a non-Tariffed country instead of China. Many companies are leaving China.....",,,8035,17837,88362,Positive
4381,realdonaldtrump,2019/5/14,18:15:50,"In one year Tariffs have rebuilt our Steel Industry - it is booming! We placed a 25% Tariff on a??dumpeda?? steel from China & other countries, and we now have a big and growing industry. We had to save Steel for our defense and auto industries, both of which are coming back strong!",,,9012,16860,75647,Positive
4382,realdonaldtrump,2019/5/14,7:15:34,"I met Marine Sgt. John Peck, a quadruple amputee who has received a double arm transplant, at Walter Reed in 2017. Today, it was my honor to welcome John (HERO) to the Oval, with his wonderful wife Jessica. He also wrote a book that I highly recommend, a??Rebuilding Sergeant Peck.a?? pic.twitter.com/eiNnHcEU7x",,,6960,19277,92033,Positive
4383,realdonaldtrump,2019/5/14,6:31:22,Wishing former President Jimmy Carter a speedy recovery from his hip surgery earlier today. He was in such good spirits when we spoke last month - he will be fine!,,,5509,12069,81787,Positive
4384,realdonaldtrump,2019/5/14,5:53:28,"Great to welcome Chairman Shin from Lotte Group to the WH. They just invested $3.1 BILLION into Louisiana-biggest investment in U.S. EVER from a South Korean company, & thousands more jobs for Americans. Great partners like ROK know the U.S. economy is running stronger than ever! pic.twitter.com/WaJxDeTuxj",,,3614,10641,43955,Positive
4385,realdonaldtrump,2019/5/14,5:41:51,"Today, I officially updated my budget to include $18 million for our GREAT @SpecialOlympics, whose athletes inspire us and make our Nation so PROUD!",,,7851,14002,74159,Positive
4386,realdonaldtrump,2019/5/14,5:38:29,"We must protect our Great Lakes, keeping them clean and beautiful for future generations. Thata??s why I am fighting for $300 million in my updated budget for the Great Lakes Restoration Initiative.",,,6987,15692,76812,Positive
4387,realdonaldtrump,2019/5/14,5:34:50,"Under my Administration, we are restoring @NASA to greatness and we are going back to the Moon, then Mars. I am updating my budget to include an additional $1.6 billion so that we can return to Space in a BIG WAY!",,,12024,16961,82125,Positive
4388,realdonaldtrump,2019/5/14,5:32:11,My Administration will be fighting for $200 million for the Army Corps Everglades restoration work this year. Congress needs to help us complete the worlda??s largest intergovernmental watershed restoration project ASAP! Good for Florida and good for the environment.,,,4086,15041,65897,Positive
4389,realdonaldtrump,2019/5/13,23:55:23,"..There will be nobody left in China to do business with. Very bad for China, very good for USA! But China has taken so advantage of the U.S. for so many years, that they are way ahead (Our Presidents did not do the job). Therefore, China should not retaliate-will only get worse!",,,11309,14920,74812,Negative
4390,realdonaldtrump,2019/5/13,23:55:22,"...completely avoided if you buy from a non-Tariffed Country, or you buy the product inside the USA (the best idea). Thata??s Zero Tariffs. Many Tariffed companies will be leaving China for Vietnam and other such countries in Asia. Thata??s why China wants to make a deal so badly!...",,,5215,13258,69577,Negative
4391,realdonaldtrump,2019/5/13,23:55:22,"There is no reason for the U.S. Consumer to pay the Tariffs, which take effect on China today. This has been proven recently when only 4 points were paid by the U.S., 21 points by China because China subsidizes product to such a large degree. Also, the Tariffs can be.....",,,13742,16843,83231,Positive
4392,realdonaldtrump,2019/5/13,22:09:18,"Democrat Rep. Tlaib is being slammed for her horrible and highly insensitive statement on the Holocaust. She obviously has tremendous hatred of Israel and the Jewish people. Can you imagine what would happen if I ever said what she said, and says?",,,25065,26771,103341,Negative
4393,realdonaldtrump,2019/5/13,21:59:34,"Bernie Sanders, a??The Economy is doing well, and Ia??m sure I dona??t have to give Trump any credit - Ia??m sure hea??ll take all the credit that he wants.a?? Wrong Bernie, the Economy is doing GREAT, and would have CRASHED if my opponent (and yours), Crooked Hillary Clinton, had ever won!",,,13868,19895,88514,Positive
4394,realdonaldtrump,2019/5/13,19:29:13,"Has anyone noticed that all the Boston @RedSox have done is WIN since coming to the White House! Others also have done very well. The White House visit is becoming the opposite of being on the cover of Sports Illustrated! By the way, the Boston players were GREAT guys!",,,14315,11609,60060,Positive
4395,realdonaldtrump,2019/5/13,19:02:18,The unexpectedly good first quarter 3.2% GDP was greatly helped by Tariffs from China. Some people just dona??t get it!,,,9053,11984,54802,Positive
4396,realdonaldtrump,2019/5/13,18:56:22,"Also, congratulations to @OANN on the great job you are doing and the big ratings jump (a??thank you President Trumpa??)!",,,4282,13850,60529,Positive
4397,realdonaldtrump,2019/5/13,18:52:30,"Thank you @foxandfriends, great show this morning and congratulations on your number one (by far) rating. Well deserved!",,,4202,10099,56252,Positive
4398,realdonaldtrump,2019/5/13,18:49:24,"I say openly to President Xi & all of my many friends in China that China will be hurt very badly if you dona??t make a deal because companies will be forced to leave China for other countries. Too expensive to buy in China. You had a great deal, almost completed, & you backed out!",,,12330,18468,81616,Negative
4399,realdonaldtrump,2019/5/13,18:09:51,"information! As long as President Trump is President, his opposition will use every tool, and misuse every tool available, to make his life miserable.a?? @TomFitton @JudicialWatch @LouDobbs  Sadly, this proves I am doing a great job - Also, Best Economy and Employment Numbers EVER!",,,6379,15284,70481,Positive
4400,realdonaldtrump,2019/5/13,18:09:51,"a??Ita??s the attack strategy of harass. This is not about the Attorney General, who is very sophisticated & knows it isna??t about him, ita??s about trying to destroy President Trump through an assault on his AG for upholding the rule of law. He released a massive amount of......",,,5960,16445,71957,Positive
4401,realdonaldtrump,2019/5/13,10:00:47,....overthrow the President through an illegal coup.a?? (Recommended by previous DOJ) @TomFitton @JudicialWatch,,,8154,15403,65255,Negative
4402,realdonaldtrump,2019/5/13,10:00:47,....and the Democrat National Committee-The Democrat Party apparatus-has been caught using donor Dollars to Collude with Russian Intelligence to attack a domestic political opponent (me). The FBI has no leadership. The Director is protecting the same gang.....that tried to....,,,5106,15303,65258,Positive
4403,realdonaldtrump,2019/5/13,10:00:47,"a??Just another abuse of power in a long series of abuses of power by the Democrats that began during the Obama Administration, continued through the Mueller FBI operation, & now the baton has been passed to Jerry Nadler to continue to abuse power to harass President Trump..",,,9688,19158,79716,Positive
4404,realdonaldtrump,2019/5/13,9:19:46,"a??Even Director James Clapper admits that the FBI actions against the Trump Presidential Campaign do in fact meet the definition of spying, perhaps FBI Director Christopher Wray will be the next to do so.a?? @LouDobbs",,,6604,15910,60656,Positive
4405,realdonaldtrump,2019/5/13,7:22:39,"China is DREAMING that Sleepy Joe Biden, or any of the others, gets elected in 2020. They LOVE ripping off America!",,,14346,17085,75257,Negative
4406,realdonaldtrump,2019/5/13,7:19:39,The a??Constitutional Crisisa?? is the Democrats refusing to work. Let them start by fixing the mess that their Immigration Laws have caused at the Southern Border.,,,7341,15697,59262,Positive
4407,realdonaldtrump,2019/5/13,7:16:10,"When the Mueller Report came out showing NO Collusion with Russia (of course), it was supposed to be over, back to work for the people. But the Dems have gone a??nuts,a?? and it has actually gotten worse! Hope the Republicans win back the House in 2020, or little will get done!",,,8814,16311,64726,Negative
4408,realdonaldtrump,2019/5/13,7:10:43,"Ever since the Mueller Report showed No Collusion & No Obstruction, the Dems have been working overtime to damage me and the Republican Party by issuing over 80 demands for documents and testimonies, and with NO REASON. Thata??s all they want to do - dona??t care about anything else!",,,9470,15834,64725,Negative
4409,realdonaldtrump,2019/5/13,7:03:16,"Despite two years and millions of dollars spent, the Democrats are acting like crazed lunatics ever since the results of the Mueller Report were made public. But they knew there was NOTHING even before the Report was started. It is all a big Hoax, the biggest in American history!",,,8248,14508,59532,Negative
4410,realdonaldtrump,2019/5/13,5:35:41,"....employment numbers ever, low taxes & regulations, a rebuilt military & V.A., many great new judges, & so much more. But we have had a giant SCAM perpetrated upon our nation, a Witch Hunt, a Treasonous Hoax. That is the Constitutional Crisis & hopefully guilty people will pay!",,,8304,15436,67976,Negative
4411,realdonaldtrump,2019/5/13,5:35:41,"The Democrats new and pathetically untrue sound bite is that we are in a a??Constitutional Crisis.a?? They and their partner, the Fake News Media, are all told to say this as loud and as often as possible. They are a sad JOKE! We may have the strongest Economy in our history, best...",,,8863,17709,75383,Negative
4412,realdonaldtrump,2019/5/13,5:06:05,"....We will then spend (match or better) the money that China may no longer be spending with our Great Patriot Farmers (Agriculture), which is a small percentage of total Tariffs received, and distribute the food to starving people in nations around the world! GREAT! #MAGA",,,8965,14017,69225,Negative
4413,realdonaldtrump,2019/5/13,5:06:05,"We are right where we want to be with China. Remember, they broke the deal with us & tried to renegotiate. We will be taking in Tens of Billions of Dollars in Tariffs from China. Buyers of product can make it themselves in the USA (ideal), or buy it from non-Tariffed countries...",,,10516,17576,84972,Positive
4414,realdonaldtrump,2019/5/13,1:54:51,Really sad! https://twitter.com/johncardillo/status/1127561555204349952??a?|,,,4924,9337,37733,Negative
4415,realdonaldtrump,2019/5/13,1:52:27, pic.twitter.com/6Xc1NJnf1Z,,,2431,8798,31816,Negative
4416,realdonaldtrump,2019/5/13,1:12:48,Big attacks on Republicans and Conservatives by Social Media. Not good!,,,17350,20707,88139,Positive
4417,realdonaldtrump,2019/5/13,1:11:31, pic.twitter.com/NlL3YNhxly,,,6324,12730,73809,Negative
4418,realdonaldtrump,2019/5/12,19:04:04,"....Hoax. My campaign was being seriously spied upon by intel agencies and the Democrats. This never happened before in American history, and it all turned out to be a total scam, a Witch Hunt, that yielded No Collusion, No Obstruction. This must never be allowed to happen again!",,,23984,23838,114093,Negative
4419,realdonaldtrump,2019/5/12,19:04:04,"Think of it. I became President of the United States in one of the most hard fought and consequential elections in the history of our great nation. From long before I ever took office, I was under a sick & unlawful investigation concerning what has become known as the Russian....",,,26421,26051,122429,Negative
4420,realdonaldtrump,2019/5/12,18:33:41,"....President who is willing to have the battle, and we have a great Attorney General who is willing to lead the battle, and they are going to get to the bottom of it.a?? @EdRollins @LouDobbs",,,6356,16623,77356,Positive
4421,realdonaldtrump,2019/5/12,18:33:41,"a??The Democrats have nothing. Just want to distract from this President. The FBI was not doing its job, the State Department was covering things up everyday for Hillary. At the end of the day theya??re fearful of what they did, and should be fearful. This is a tough.....",,,7558,18458,83309,Positive
4422,realdonaldtrump,2019/5/12,6:39:44,"I was NOT going to fire Bob Mueller, and did not fire Bob Mueller. In fact, he was allowed to finish his Report with unprecedented help from the Trump Administration. Actually, lawyer Don McGahn had a much better chance of being fired than Mueller. Never a big fan!",,,23092,17101,80122,Positive
4423,realdonaldtrump,2019/5/12,6:18:31,"....The only problem is that they know I am going to win (best economy & employment numbers in U.S. history, & much more), and the deal will become far worse for them if it has to be negotiated in my second term. Would be wise for them to act now, but love collecting BIG TARIFFS!",,,12891,18763,93640,Positive
4424,realdonaldtrump,2019/5/12,6:18:30,"I think that China felt they were being beaten so badly in the recent negotiation that they may as well wait around for the next election, 2020, to see if they could get lucky & have a Democrat win - in which case they would continue to rip-off the USA for $500 Billion a year....",,,12482,23489,108911,Positive
4425,realdonaldtrump,2019/5/12,2:44:07,"So now the Radical Left Dems don’t talk about Collusion anymore, because the Mueller Report said there was No Collusion, they only want to talk about Obstruction, even though there was No Obstruction or No Crime - except for the crimes committed by the other side!",,,18209,19489,83372,Negative
4426,realdonaldtrump,2019/5/12,2:32:12,"I won the 2016 Election partially based on no Tax Returns while I am under audit (which I still am), and the voters didn’t care. Now the Radical Left Democrats want to again relitigate this matter. Make it a part of the 2020 Election!",,,31987,17523,83948,Negative
4427,realdonaldtrump,2019/5/11,21:55:14,Such an easy way to avoid Tariffs? Make or produce your goods and products in the good old USA. It’s very simple!,,,29453,27025,128633,Positive
4428,realdonaldtrump,2019/5/11,5:13:28,"Military spouses share an admirable legacy of unwavering devotion to their loved ones in uniform and to the cause of freedom. On Military Spouse Day, we honor our Nation’s military spouses and express our deep appreciation for all that they do! https://www.pscp.tv/w/b6XgJDFvTlFsTFJub1dwUXd8MXpxS1Zhb3JYbll4QkGzf39NVELPISjQPyS24hUO86OxayYG_LnMuJrF7mgN?t=4s?…",,,6626,14153,57073,Positive
4429,realdonaldtrump,2019/5/11,3:14:04,"....into the future will continue. In the meantime, the United States has imposed Tariffs on China, which may or may not be removed depending on what happens with respect to future negotiations!",,,6250,12913,69002,Negative
4430,realdonaldtrump,2019/5/11,3:14:04,"Over the course of the past two days, the United States and China have held candid and constructive conversations on the status of the trade relationship between both countries. The relationship between President Xi and myself remains a very strong one, and conversations....",,,7501,15665,81917,Positive
4431,realdonaldtrump,2019/5/11,1:57:00,Great Republican vote today on Disaster Relief Bill. We will now work out a bipartisan solution that gets relief for our great States and Farmers. Thank you to all. Get me a Bill that I can quickly sign!,,,5926,14680,69900,Positive
4432,realdonaldtrump,2019/5/10,21:39:11,"“We have been engaged in an unfair relationship with China for a long time. They have reneged on the commitments they made to the WTO, particularly around intellectual property.” Carly Fiorina @MariaBartiromo",,,6376,12698,53303,Positive
4433,realdonaldtrump,2019/5/10,21:20:35,Looks to me like it’s going to be SleepyCreepy Joe over Crazy Bernie. Everyone else is fading fast!,,,27532,17110,84942,Negative
4434,realdonaldtrump,2019/5/10,21:01:47,"Great Consumer Price Index just out. Really good, very low inflation! We have a great chance to “really rock!” Good numbers all around.",,,5012,12465,58724,Negative
4435,realdonaldtrump,2019/5/10,20:55:27,"Your all time favorite President got tired of waiting for China to help out and start buying from our FARMERS, the greatest anywhere in the World!",,,28376,19711,110919,Positive
4436,realdonaldtrump,2019/5/10,20:08:32,Build your products in the United States and there are NO TARIFFS!,,,13830,21277,96523,Positive
4437,realdonaldtrump,2019/5/10,20:07:24,"....If we bought 15 Billion Dollars of Agriculture from our Farmers, far more than China buys now, we would have more than 85 Billion Dollars left over for new Infrastructure, Healthcare, or anything else. China would greatly slow down, and we would automatically speed up!",,,6853,13831,68085,Negative
