id,username,date,time,tweet,replies_count,retweets_count,likes_count,mentions,hot
9.44E+17,realdonaldtrump,2017/12/23,0:46:49,"95% of Americans will pay less or, at worst, the same amount of taxes (mostly far less). The Dems only want to raise your taxes!",19630,17616,91299,[],25588.5
1.24E+18,realdonaldtrump,2020/3/28,0:16:24,Never knew John Kerry had such a good sense of humor! Very impressed! https://twitter.com/JohnKerry/status/1243552337429438464 …,9132,20741,104029,[],25587.1
8.32E+17,realdonaldtrump,2017/2/15,20:19:18,Information is being illegally given to the failing @nytimes & @washingtonpost by the intelligence community (NSA and FBI?).Just like Russia,26190,17859,70054,"['nytimes', 'washingtonpost']",25577.8
9.38E+17,realdonaldtrump,2017/12/4,20:35:39,A must watch: Legal Scholar Alan Dershowitz was just on @foxandfriends talking of what is going on with respect to the greatest Witch Hunt in U.S. political history. Enjoy!,33223,15084,65445,['foxandfriends'],25561.8
8.46E+17,realdonaldtrump,2017/3/26,20:21:58,"Democrats are smiling in D.C. that the Freedom Caucus, with the help of Club For Growth and Heritage, have saved Planned Parenthood & Ocare!",40451,13022,56022,[],25550.7
8.72E+17,realdonaldtrump,2017/6/7,20:17:13,"Getting ready to leave for Cincinnati, in the GREAT STATE of OHIO, to meet with ObamaCare victims and talk Healthcare & also Infrastructure!",30484,14168,78901,[],25536.1
1.00E+18,realdonaldtrump,2018/5/25,20:14:07,"Very good news to receive the warm and productive statement from North Korea. We will soon see where it will lead, hopefully to long and enduring prosperity and peace. Only time (and talent) will tell!",14699,20140,90394,[],25533.1
1.20E+18,realdonaldtrump,2019/11/17,13:09:17,Visited a great family of a young man under major surgery at the amazing Walter Reed Medical Center. Those are truly some of the best doctors anywhere in the world. Also began phase one of my yearly physical. Everything very good (great!). Will complete next year.,22274,16928,86894,[],25528.4
1.14E+18,realdonaldtrump,2019/6/13,19:03:24,"“Congress cannot Impeach President Trump (did nothing wrong) because if they did they would be putting themselves above the law. The Constitution provides criteria for Impeachment - treason, bribery, high crimes &  misdemeanors. Unless there is compelling evidence, Impeachment...",17518,18801,89923,[],25528.3
1.18E+18,realdonaldtrump,2019/10/11,10:49:51,"Over the next 13 months, we are going to fight with all of our heart and soul – and we are going to win the Great State of Minnesota in 2020! #TrumpMinneapolis #KAG2020 pic.twitter.com/c3FQnrPJWr",16275,20617,82737,[],25526.4
1.04E+18,realdonaldtrump,2018/9/10,19:03:40,The GDP Rate (4.2%) is higher than the Unemployment Rate (3.9%) for the first time in over 100 years!,14917,21447,81806,[],25523.9
1.13E+18,realdonaldtrump,2019/5/6,11:05:35,.....The Witch Hunt is over but we will never forget. MAKE AMERICA GREAT AGAIN!,11234,19451,104797,[],25520.5
1.15E+18,realdonaldtrump,2019/7/2,19:50:57,The Economy is the BEST IT HAS EVER BEEN! Even much of the Fake News is giving me credit for that!,14960,18705,98017,[],25512.7
1.16E+18,realdonaldtrump,2019/8/10,19:58:57,"In a letter to me sent by Kim Jong Un, he stated, very nicely, that he would like to meet and start negotiations as soon as the joint U.S./South Korea joint exercise are over. It was a long letter, much of it complaining about the ridiculous and expensive exercises. It was.....",12291,19037,104019,[],25511.4
1.23E+18,realdonaldtrump,2020/2/8,22:41:09,"....was given a horrendous report by his superior, the man he reported to, who publicly stated that Vindman had problems with judgement, adhering to the chain of command and leaking information. In other words, “OUT”.",14314,20315,90276,[],25510.8
1.14E+18,realdonaldtrump,2019/6/24,20:08:02,....a dangerous journey. We don’t even need to be there in that the U.S. has just become (by far) the largest producer of Energy anywhere in the world! The U.S. request for Iran is very simple - No Nuclear Weapons and No Further Sponsoring of Terror!,8219,20416,107921,[],25507.4
1.05E+18,realdonaldtrump,2018/10/15,20:37:05,Just spoke to the King of Saudi Arabia who denies any knowledge of whatever may have happened “to our Saudi Arabian citizen.” He said that they are working closely with Turkey to find answer. I am immediately sending our Secretary of State to meet with King!,22574,18531,76155,[],25506.3
1.00E+18,realdonaldtrump,2018/5/31,18:55:14,"RUSH LIMBAUGH  “If the FBI was so concerned, and if they weren’t targeting Trump, they should have told Trump. If they were really concerned about the Russians infiltrating a campaign (hoax), then why not try to stop it? Why not tell Trump? Because they were pushing this scam.”",17202,20557,80112,[],25506
1.07E+18,realdonaldtrump,2018/11/29,12:39:03,So much happening with the now discredited Witch Hunt. This total Hoax will be studied for years!,25077,16985,77879,[],25502
1.16E+18,realdonaldtrump,2019/8/6,9:33:03,Check out what @Google is up to for the 2020 election! #KAG2020 pic.twitter.com/roM2WNmUSP,11010,26225,64488,['google'],25486.8
1.22E+18,realdonaldtrump,2020/1/24,0:15:29,"“This is all about undermining the next Election.” Liz Peek, @FoxNews",14757,19700,92386,['foxnews'],25485.7
1.11E+18,realdonaldtrump,2019/3/14,18:28:37,"“Democrats are frantic to throw something else at the President. That’s why you saw those 81 subpoenas. It’s ridiculous. Just because your still upset over an election that happened 2 1/2 years ago, you should not be allowed to ruin people’s lives like this.” Lara Trump, @FoxNews",19578,18870,82898,['foxnews'],25485.2
1.22E+18,realdonaldtrump,2020/1/29,6:16:52,"Heading to New Jersey. Big Rally, in fact, Really Big Rally!",9910,18583,113557,[],25478.5
1.07E+18,realdonaldtrump,2018/12/17,21:02:13,"The DEDUCTIBLE which comes with ObamaCare is so high that it is practically not even useable! Hurts families badly. We have a chance, working with the Democrats, to deliver great HealthCare! A confirming Supreme Court Decision will lead to GREAT HealthCare results for Americans!",21176,18110,82564,[],25475.2
1.16E+18,realdonaldtrump,2019/7/30,4:40:44,"Just remember, the Iranians never won a war, but never lost a negotiation!",14757,18921,96946,[],25474.3
1.06E+18,realdonaldtrump,2018/11/8,3:44:12,"....We thank Attorney General Jeff Sessions for his service, and wish him well! A permanent replacement will be nominated at a later date.",23808,17096,80729,[],25472.9
1.25E+18,realdonaldtrump,2020/4/4,1:12:57,"Highly respected Justice Daniel Kelly is running for the Supreme Court in the Great State of Wisconsin. Justice Kelly has been doing a terrific job upholding the Rule of Law and defending your #2A. Tough on Crime, Loves our Military and our Vets. He has my Complete Endorsement!",7730,22285,97801,[],25470.1
1.17E+18,realdonaldtrump,2019/9/9,19:29:36,"94% Approval Rating in the Republican Party, a record. Thank you!",16006,17988,98715,[],25466.1
9.43E+17,realdonaldtrump,2017/12/18,19:23:49,"Remember, Republicans are 5-0 in Congressional Races this year. The media refuses to mention this. I said Gillespie and Moore would lose (for very different reasons), and they did. I also predicted  “I” would win. Republicans will do well in 2018, very well! @foxandfriends",27959,15599,77174,['foxandfriends'],25464.5
1.15E+18,realdonaldtrump,2019/7/10,10:07:53, pic.twitter.com/4c8wlQzrlF,13454,23348,74193,[],25464.3
1.12E+18,realdonaldtrump,2019/4/29,23:20:34,"The New York Times has apologized for the terrible Anti-Semitic Cartoon, but they haven’t apologized to me for this or all of the Fake and Corrupt news they print on a daily basis. They have reached the lowest level of “journalism,” and certainly a low point in @nytimes history!",21167,19068,76705,['nytimes'],25461.4
1.11E+18,realdonaldtrump,2019/4/6,23:52:54,"So, let’s get this straight! There was No Collusion and in fact the Phony Dossier was a Con Job that was paid for by Crooked Hillary and the DNC. So the 13 Angry Democrats were investigating an event that never happened and that was in fact a made up Fraud. I just fought back....",16211,20482,83085,[],25461
1.13E+18,realdonaldtrump,2019/5/23,1:02:23,"....Democrat leadership is tearing the United States apart, but I will continue to set records for the American People – and Nancy, thank you so much for your prayers, I know you truly mean it!",16686,19157,89589,[],25458.9
8.58E+17,realdonaldtrump,2017/4/30,1:39:48,"Mainstream (FAKE) media refuses to state our long list of achievements, including 28 legislative signings, strong borders & great optimism!",28978,16417,69124,[],25456
9.81E+17,realdonaldtrump,2018/4/2,21:58:00,"So sad that the Department of “Justice” and the FBI are slow walking, or even not giving, the unredacted documents requested by Congress. An embarrassment to our country!",26341,17510,70467,[],25455
9.41E+17,realdonaldtrump,2017/12/12,22:23:55,"Consumer Confidence is at an All-Time High, along with a Record High Stock Market. Unemployment is at a 17 year low. MAKE AMERICA GREAT AGAIN! Working to pass MASSIVE TAX CUTS (looking good).",25012,16455,80772,[],25453.8
9.69E+17,realdonaldtrump,2018/3/2,11:04:51,Good (Great) meeting in the Oval Office tonight with the NRA!,28426,14373,82943,[],25445.9
1.12E+18,realdonaldtrump,2019/4/16,21:02:23,"A must read, Andy McCarthy’s column today, “Dirty dealings of dirt devils who concocted Trump-Russia probe.” The greatest Scam in political history. If the Mainstream Media were honest, which they are not, this story would be bigger and more important than Watergate. Someday!",12919,22378,81428,[],25445.3
1.15E+18,realdonaldtrump,2019/7/5,8:01:34,#SaluteToAmerica??#July4th https://www.pscp.tv/w/b-6KeDFvTlFsTFJub1dwUXd8MXZBR1JXeVpZd3FKbD1m8-DfgpfpQf7vJ5oeGOfXckEahudNfjy-eC4aCePe?t=15m55s …,10319,21425,94869,[],25437.6
1.18E+18,realdonaldtrump,2019/9/29,9:53:28,"It is disgraceful what the Do Nothing Democrats are doing (the Impeachment Scam), but it is also disgraceful what they are NOT doing, namely, the USMCA vote, Prescription Drug Price Reduction, Gun Safety, Infrastructure, and much more!",14250,21088,85084,[],25436.2
8.79E+17,realdonaldtrump,2017/6/25,4:44:36,"Obama Administration official said they ""choked"" when it came to acting on Russian meddling of election. They didn't want to hurt Hillary?",20853,19247,76293,[],25433.4
1.08E+18,realdonaldtrump,2019/1/1,4:02:52,"....Senator Schumer, more than a year longer than any other Administration in history. These are people who have been approved by committees and all others, yet Schumer continues to hold them back from serving their Country! Very Unfair!",20123,19073,79523,[],25433
9.97E+17,realdonaldtrump,2018/5/18,21:38:11,"Why isn’t disgraced FBI official Andrew McCabe being investigated for the $700,000 Crooked Hillary Democrats in Virginia, led by Clinton best friend Terry M (under FBI investigation that they killed) gave to McCabe’s wife in her run for office? Then dropped case on Clinton!",18309,20065,78952,[],25426.9
8.91E+17,realdonaldtrump,2017/7/29,4:49:51,I am pleased to inform you that I have just named General/Secretary John F Kelly as White House Chief of Staff. He is a Great American....,17411,20249,80534,[],25426.1
9.54E+17,realdonaldtrump,2018/1/18,9:05:46,"Despite some very corrupt and dishonest media coverage, there are many great reporters I respect and lots of GOOD NEWS for the American people to be proud of!",15042,18387,98808,[],25425.6
1.17E+18,realdonaldtrump,2019/9/18,7:58:37,"The New York Times is now blaming an editor for the horrible mistake they made in trying to destroy or influence Justice Brett Kavanaugh. It wasn’t the editor, the Times knew everything. They are sick and desperate, losing in so many ways!",9167,22116,94035,[],25423.2
1.12E+18,realdonaldtrump,2019/5/4,1:06:31,"....We discussed Trade, Venezuela, Ukraine, North Korea, Nuclear Arms Control and even the “Russian Hoax.” Very productive talk!",16091,18574,94503,[],25422
1.17E+18,realdonaldtrump,2019/9/4,8:53:15,The truth is that we have a nation that is disgusted with the FBI. We have a crisis of confidence in the number one law enforcement agency in this country (thanks Comey!). @LouDobbs “It’s a scandal.” @AlanDersh,25617,17869,70147,"['loudobbs', 'alandersh']",25421.2
1.18E+18,realdonaldtrump,2019/10/11,8:03:55,The joint statement released with President Bolsonaro in March makes absolutely clear that I support Brazil beginning the process for full OECD membership. The United States stands by that statement and stands by @jairbolsonaro. This article is FAKE NEWS! https://www.bloomberg.com/news/articles/2019-10-10/u-s-turns-down-brazil-s-oecd-bid-after-publicly-endorsing-it …,9790,23705,82603,['jairbolsonaro'],25420.3
1.15E+18,realdonaldtrump,2019/7/3,12:06:20,"Iran was violating the 150 Billion Dollar (plus 1.8 Billion Dollar in CASH) Nuclear Deal with the United States, and others who paid NOTHING, long before I became President - and they have now breached their stockpile limit. Not good!",15043,20250,87572,[],25420.1
8.72E+17,realdonaldtrump,2017/6/6,21:44:55,"...extremism, and all reference was pointing to Qatar. Perhaps this will be the beginning of the end to the horror of terrorism!",16198,24184,60332,[],25403
1.00E+18,realdonaldtrump,2018/6/6,4:07:04,"Imagine how much wasteful spending we’d save if we didn’t have Chuck and Nancy standing in our way! For years, Democrats in Congress have depleted our military and busted our budgets on needless spending, and to what end? No more.",21009,18503,79981,[],25402.6
9.99E+17,realdonaldtrump,2018/5/23,9:13:46,"If the person placed very early into my campaign wasn’t a SPY put there by the previous Administration for political purposes, how come such a seemingly massive amount of money was paid for services rendered - many times higher than normal...",14666,21271,82374,[],25399.8
8.77E+17,realdonaldtrump,2017/6/21,10:41:23,"Congratulations to Karen Handel on her big win in Georgia 6th. Fantastic job, we are all very proud of you!",8339,20870,103692,[],25392.9
8.84E+17,realdonaldtrump,2017/7/10,8:45:13,"The fact that President Putin and I discussed a Cyber Security unit  doesn't mean I think it can happen. It can't-but a ceasefire can,& did!",25593,16359,78976,[],25390.9
1.08E+18,realdonaldtrump,2018/12/20,20:16:38,"....Russia, Iran, Syria & many others are not happy about the U.S. leaving, despite what the Fake News says, because now they will have to fight ISIS and others, who they hate, without us. I am building by far the most powerful military in the world. ISIS hits us they are doomed!",32805,14573,68055,[],25390.8
1.16E+18,realdonaldtrump,2019/8/23,22:59:05,"....all deliveries of Fentanyl from China (or anywhere else!). Fentanyl kills 100,000 Americans a year. President Xi said this would stop - it didn’t. Our Economy, because of our gains in the last 2 1/2 years, is MUCH larger than that of China. We will keep it that way!",14132,20332,89514,[],25390.2
1.23E+18,realdonaldtrump,2020/2/13,21:00:17,“Deven Nunes predicts that more examples of Mueller team misconduct will be revealed in coming weeks.” @seanhannity @FoxNews,10802,22573,85978,"['seanhannity', 'foxnews']",25382.2
9.48E+17,realdonaldtrump,2018/1/2,23:16:38,"Democrats are doing nothing for DACA - just interested in politics.  DACA activists and Hispanics will go hard against Dems, will start “falling in love” with Republicans and their President! We are about RESULTS.",28562,15196,76902,[],25376.4
1.21E+18,realdonaldtrump,2019/12/28,0:37:20,Thank YOU Indian Country for being such an IMPORTANT part of the American story! I recently signed 3 bills to support tribal sovereignty....,9012,21098,100140,[],25376.4
1.16E+18,realdonaldtrump,2019/7/31,0:52:03,Thank you Eric! https://twitter.com/ThatTrumpGuy/status/1149738639938732034 …,5139,27773,71668,[],25372.3
1.15E+18,realdonaldtrump,2019/7/17,6:05:30,"Yesterday, it was my great honor to host our third annual Made in America Showcase at the @WhiteHouse.... pic.twitter.com/mBha7Qprr9",12060,20079,97043,['whitehouse'],25369.7
1.23E+18,realdonaldtrump,2020/2/18,12:01:47,Thank you Clint! https://twitter.com/ClintBowyer/status/1229175088433573888 …,3663,19507,125645,[],25367.6
1.09E+18,realdonaldtrump,2019/2/1,12:26:43,This Witch Hunt must end! https://twitter.com/ChuckRossDC/status/1091099770070933504 …,22040,18457,76783,[],25364.5
8.94E+17,realdonaldtrump,2017/8/6,6:58:17,"After many years of LEAKS going on in Washington, it is great to see the A.G. taking action! For National Security, the tougher the better!",17056,18573,91019,[],25362.5
1.23E+18,realdonaldtrump,2020/2/29,4:03:18,We strongly stand with Terrence! https://twitter.com/BrandonBeckham_/status/1233264253605253120 …,5011,26232,81176,[],25360.1
8.32E+17,realdonaldtrump,2017/2/15,6:50:33,"Obamacare continues to fail. Humana to pull out in 2018. Will repeal, replace & save healthcare for ALL Americans. https://origin-nyi.thehill.com/policy/healthcare/319538-humana-to-drop-out-of-obamacare-marketplace-at-end-of-2017 …",28697,15017,77360,[],25355.3
1.00E+18,realdonaldtrump,2018/5/28,22:32:31,"“We now find out that the Obama Administration put the opposing campaigns presidential candidate, or his campaign, under investigation. That raises legitimate questions. I just find this really odd...this goes to the heart of our electoral system.” Jonathan Turley on @FoxNews",23256,18655,71799,['foxnews'],25349.7
1.05E+18,realdonaldtrump,2018/10/16,21:15:18,"For the record, I have no financial interests in Saudi Arabia (or Russia, for that matter). Any suggestion that I have is just more FAKE NEWS (of which there is plenty)!",25803,17639,70246,[],25348.9
9.90E+17,realdonaldtrump,2018/4/27,18:41:23,"After a furious year of missile launches and Nuclear testing, a historic meeting between North and South Korea is now taking place. Good things are happening, but only time will tell!",6646,21119,106784,[],25343.6
1.15E+18,realdonaldtrump,2019/7/19,10:54:27, pic.twitter.com/D7H1Wr1LHy,12092,24694,68973,[],25341.3
9.91E+17,realdonaldtrump,2018/5/1,6:38:35,The migrant ‘caravan’ that is openly defying our border shows how weak & ineffective U.S. immigration laws are. Yet Democrats like Jon Tester continue to support the open borders agenda – Tester even voted to protect Sanctuary Cities. We need lawmakers who will put America First.,14194,20591,87284,[],25341.2
1.13E+18,realdonaldtrump,2019/5/12,2:44:07,"So now the Radical Left Dems don’t talk about Collusion anymore, because the Mueller Report said there was No Collusion, they only want to talk about Obstruction, even though there was No Obstruction or No Crime - except for the crimes committed by the other side!",18152,19335,82927,[],25339.3
1.14E+18,realdonaldtrump,2019/6/8,5:43:41,Dow Jones has best week of the year!,14445,18206,100807,[],25337.8
1.24E+18,realdonaldtrump,2020/3/13,18:22:19,".... Their response to H1N1 Swine Flu was a full scale disaster, with thousands dying, and nothing meaningful done to fix the testing problem, until now. The changes have been made and testing will soon happen on a very large scale basis. All Red Tape has been cut, ready to go!",21025,19533,73097,[],25337
9.87E+17,realdonaldtrump,2018/4/20,18:57:12,"Looks like OPEC is at it again. With record amounts of Oil all over the place, including the fully loaded ships at sea, Oil prices are artificially Very High! No good and will not be accepted!",14837,20177,87755,[],25332.8
1.09E+18,realdonaldtrump,2019/1/22,1:46:05,"Today, it was my great honor to visit the Martin Luther King Jr. Memorial with @VP Mike Pence, in honor of #MLKDay pic.twitter.com/YsDEA3kygd",18890,17593,91043,['vp'],25327.1
1.06E+18,realdonaldtrump,2018/11/10,22:09:42,Happy 243rd Birthday to our GREAT U.S. Marine Corps?? pic.twitter.com/1cPtoMfmxP,12172,20470,93925,[],25326.1
1.15E+18,realdonaldtrump,2019/7/25,19:06:12,"“Yesterday changed everything, it really did clear the President. He wins.” @ainsleyearhardt  “It changed everything in favor of the President, who said all along this investigation is rooted in nothing. Mueller was exposed as being best friends with Comey. Today, you say.....",14366,18333,100130,['ainsleyearhardt'],25322.6
1.18E+18,realdonaldtrump,2019/10/6,7:50:17,"“President Trump would be negligent if he did not bring this matter, Biden, up. If the V.P. of the U.S. is self enriching & engaged in criminal behavior, at a minimum corrupt behavior, it ought to be looked at.” Peter Schweizer, author, “Secret Empires.” @marklevinshow",18542,19983,77668,['marklevinshow'],25319.2
1.21E+18,realdonaldtrump,2019/12/24,10:46:26,“The real victims here are the American people and the Constitution. The Constitution has been damaged by this ploy being used by Nancy Pelosi. This is a very bad time for the United States Constitution.”  @AlanDersh,15780,20943,80188,['alandersh'],25318.6
1.05E+18,realdonaldtrump,2018/10/11,9:00:18,"Massive overflow crowd tonight in Erie, Pennsylvania. THANK YOU to everyone who came out and joined us. Together, we are MAKING AMERICA GREAT AGAIN! pic.twitter.com/FkPNNVpccX",15214,20547,84258,[],25318.2
1.22E+18,realdonaldtrump,2020/1/29,23:33:00,"On the Iraq War Resolution being voted on tomorrow in the House of Represenatives, we are down to 5000 soldiers, and going down, and I want everyone, Republican and Democrat, to vote their HEART!",6992,20911,106731,[],25317.3
9.44E+17,realdonaldtrump,2017/12/21,22:52:22,"House Democrats want a SHUTDOWN for the holidays in order to distract from the very popular, just passed, Tax Cuts. House Republicans, don’t let this happen. Pass the C.R. TODAY and keep our Government OPEN!",24175,17074,78197,[],25316.6
8.50E+17,realdonaldtrump,2017/4/6,10:12:43,"JOBS, JOBS, JOBS!
 https://instagram.com/p/BShtQnLgquy/  pic.twitter.com/B5Qbn6llzE",20966,19438,73635,[],25316.1
9.65E+17,realdonaldtrump,2018/2/18,3:36:14,Deputy A.G. Rod Rosenstein stated at the News Conference: “There is no allegation in the indictment that any American was a knowing participant in this illegal activity. There is no allegation in the indictment that the charged conduct altered the outcome of the 2016 election.,20864,18362,80362,[],25312.6
1.14E+18,realdonaldtrump,2019/6/19,10:04:07,"In the ultimate act of moral cowardice, not one Democrat Candidate for president - not a single one - has stood up to defend the incredible men and women of ICE and Border Patrol. They don’t have the character, the virtue, or the spine! #Trump2020 pic.twitter.com/oULNnVtxmW",12095,22004,84801,[],25311
1.04E+18,realdonaldtrump,2018/9/16,10:27:07,Exclusive -- Donald Trump Jr. to Obama: My Dad Fixed the Economy You Could Not  http://bit.ly/2NehnyL  via @BreitbartNews,31267,16449,60612,['breitbartnews'],25310.7
1.00E+18,realdonaldtrump,2018/6/7,19:57:03,"Isn’t it Ironic? Getting ready to go to the G-7 in Canada to fight for our country on Trade (we have the worst trade deals ever made), then off to Singapore to meet with North Korea & the Nuclear Problem...But back home we still have the 13 Angry Democrats pushing the Witch Hunt!",24629,17348,75067,[],25304.2
1.08E+18,realdonaldtrump,2018/12/23,1:02:37,Will be having lunch in White House residence with large group concerning Border Security.,25762,14984,85803,[],25299.3
1.21E+18,realdonaldtrump,2019/12/31,22:16:40,I will be signing our very large and comprehensive Phase One Trade Deal with China on January 15. The ceremony will take place at the White House. High level representatives of China will be present. At a later date I will be going to Beijing where talks will begin on Phase Two!,8836,22030,94289,[],25297.7
1.14E+18,realdonaldtrump,2019/6/12,20:46:43,".....The Fake (Corrupt) News Media said they had a leak into polling done by my campaign which, by the way and despite the phony and never ending Witch Hunt, are the best numbers WE have ever had. They reported Fake numbers that they made up & don’t even exist. WE WILL WIN AGAIN!",16116,18902,91182,[],25294.2
1.02E+18,realdonaldtrump,2018/7/23,18:52:10,“It was classified to cover up misconduct by the FBI and the Justice Department in misleading the Court by using this Dossier in a dishonest way to gain a warrant to target the Trump Team. This is a Clinton Campaign document. It was a fraud and a hoax designed to target Trump....,14117,21077,84055,[],25286.8
1.12E+18,realdonaldtrump,2019/4/16,5:57:02,"The forgotten voters of the 2016 Election are now doing great. The Steel Industry is rebuilding and expanding at a pace that it hasn’t seen in decades. Our Country has one of the best Economies in many years, perhaps ever. Unemployment numbers best in 51 years. Wow!",12595,20788,90196,[],25270.9
9.99E+17,realdonaldtrump,2018/5/23,8:40:41,"For the first time since Roe v. Wade, America has a Pro-Life President, a Pro-Life Vice President, a Pro-Life House of Representatives and 25 Pro-Life Republican State Capitals! pic.twitter.com/EfF54tmetT",24299,17410,75347,[],25270.4
1.12E+18,realdonaldtrump,2019/5/1,18:50:34,"I am overriding the Decommission Order of the magnificent aircraft carrier Harry S. Truman, built in 1998 (fairly new), and considered one of the largest and finest in the world. It will be updated at a fraction of the cost of a new one (which also are being built)!",8040,20616,104834,[],25265
1.14E+18,realdonaldtrump,2019/6/16,9:15:23,"Do you believe that the Failing New York Times just did a story stating that the United States is substantially increasing Cyber Attacks on Russia. This is a virtual act of Treason by a once great paper so desperate for a story, any story, even if bad for our Country.....",17849,19548,81759,[],25259.4
1.15E+18,realdonaldtrump,2019/7/8,7:50:18,"Watching @FoxNews weekend anchors is worse than watching low ratings Fake News @CNN, or Lyin’ Brian Williams (remember when he totally fabricated a War Story trying to make himself into a hero, & got fired. A very dishonest journalist!) and the crew of degenerate......",22130,17869,78978,"['foxnews', 'cnn']",25258.2
1.02E+18,realdonaldtrump,2018/7/17,6:53:47,Will be interviewed on @seanhannity tonight at 9pmE and @TuckerCarlson tomorrow night at 8pmE. Enjoy!,37409,12520,65211,"['seanhannity', 'tuckercarlson']",25255.8
1.22E+18,realdonaldtrump,2020/1/23,2:03:06,"One of the many great things about our just signed giant Trade Deal with China is that it will bring both the USA & China closer together in so many other ways. Terrific working with President Xi, a man who truly loves his country. Much more to come!",8536,20138,106099,[],25253.5
1.23E+18,realdonaldtrump,2020/2/7,9:17:04,"“The Senate acquitted President Trump of both charges fabricated by Congressional Democrats, led by Speaker Pelosi and Adam Schiff, to carry out the most egregious and partisan attack against any president in our history - a man they knew to be innocent.” @LouDobbs @FoxBusiness",13755,20723,86921,"['loudobbs', 'foxbusiness']",25252.4
9.77E+17,realdonaldtrump,2018/3/24,4:50:30,"Obama Administration legalized bump stocks. BAD IDEA. As I promised, today the Department of Justice will issue the rule banning BUMP STOCKS with a mandated comment period. We will BAN all devices that turn legal weapons into illegal machine guns.",31234,14275,73152,[],25250.4
1.09E+18,realdonaldtrump,2019/2/6,5:41:35,Looking forward to tonight! #SOTU pic.twitter.com/lGKkZeaxUZ,24927,15907,82252,[],25247.5
9.69E+17,realdonaldtrump,2018/2/28,12:28:31,Big legal win today. U.S. judge sided with the Trump Administration and rejected the attempt to stop the government from building a great Border Wall on the Southern Border. Now this important project can go forward!,15691,19462,88605,[],25245
1.07E+18,realdonaldtrump,2018/11/28,11:42:08,Congratulations to Senator Cindy Hyde-Smith on your big WIN in the Great State of Mississippi. We are all very proud of you!,14546,18542,97535,[],25242.5
1.16E+18,realdonaldtrump,2019/8/22,1:32:32,"For the record, Denmark is only at 1.35% of GDP for NATO spending. They are a wealthy country and should be at 2%. We protect Europe and yet, only 8 of the 28 NATO countries are at the 2% mark. The United States is at a much, much higher level than that....",17941,18338,88537,[],25238.8
1.22E+18,realdonaldtrump,2020/2/5,7:52:14, pic.twitter.com/QeFYDg9jZ0,10176,20309,99997,[],25237.9
9.62E+17,realdonaldtrump,2018/2/9,7:26:22,Time to end the visa lottery. Congress must secure the immigration system and protect Americans. https://www.justice.gov/opa/pr/department-justice-files-denaturalization-complaint-against-diversity-visa-recipient-who …,15946,19835,85518,[],25236.6
1.13E+18,realdonaldtrump,2019/5/18,0:53:00,"With all of the Fake and Made Up News out there, Iran can have no idea what is actually going on!",18987,18337,85362,[],25234.5
1.12E+18,realdonaldtrump,2019/4/10,22:48:02,Trump flags being waived at the Bibi @Netanyahu VICTORY celebration last night! pic.twitter.com/SX8RVAALYW,13044,20923,87670,['netanyahu'],25234
1.24E+18,realdonaldtrump,2020/3/25,3:08:11,"Price transparency is so important for the people of our Country. In many ways, it will prove to be as important as healthcare itself. A great issue for both Republicans and Democrats. Hopefully it will be approved!",7761,20824,104094,[],25232.1
1.24E+18,realdonaldtrump,2020/3/6,3:02:39,"The Department of Education is NOT closing hundreds of schools in rural areas of our Country. This is just more Fake News. We are investing greatly in our schools, and always will!",7267,22454,95789,[],25231.4
1.13E+18,realdonaldtrump,2019/5/31,0:28:40, pic.twitter.com/J80cxMYVDX,21048,18315,79218,[],25225.2
1.11E+18,realdonaldtrump,2019/4/2,0:47:16,Democrats should stop fighting Sen. David Perdue’s disaster relief bill. They are blocking funding and relief for our great farmers and rural America!,12170,21620,86010,[],25224
9.87E+17,realdonaldtrump,2018/4/20,18:43:17,"So exciting! I have agreed to be the Commencement Speaker at our GREAT Naval Academy on May 25th in Annapolis, Maryland. Looking forward to being there.",15895,16729,104157,[],25221.6
8.25E+17,realdonaldtrump,2017/1/27,21:12:52,"Look forward to seeing final results of VoteStand. Gregg Phillips and crew say at least 3,000,000 votes were illegal. We must do better!",28906,14604,77864,[],25220.6
9.81E+17,realdonaldtrump,2018/4/2,21:28:42,"So funny to watch Fake News Networks, among the most dishonest groups of people I have ever dealt with, criticize Sinclair Broadcasting for being biased. Sinclair is far superior to CNN and even more Fake NBC, which is a total joke.",28944,15546,72069,[],25217.7
1.13E+18,realdonaldtrump,2019/5/19,21:55:07,"Never a fan of @justinamash, a total lightweight who opposes me and some of our great Republican ideas and policies just for the sake of getting his name out there through controversy. If he actually read the biased Mueller Report, “composed” by 18 Angry Dems who hated Trump,....",21423,17773,81224,['justinamash'],25213.1
1.01E+18,realdonaldtrump,2018/6/8,18:16:39,"Canada charges the U.S. a 270%  tariff on Dairy Products! They didn’t tell you that, did they? Not fair to our farmers!",11763,22107,84177,[],25210.8
1.15E+18,realdonaldtrump,2019/7/19,22:47:01,Thank you! #MAGA2020 pic.twitter.com/6G2TinCpWT,17514,18806,86701,[],25207.9
1.11E+18,realdonaldtrump,2019/4/5,21:22:13,Heading to the Southern Border to show a section of the new Wall being built! Leaving now!,18179,16960,95779,[],25207.6
9.86E+17,realdonaldtrump,2018/4/16,20:31:02,Russia and China are playing the Currency Devaluation game as the U.S. keeps raising interest rates. Not acceptable!,19302,17894,86793,[],25206.3
