id,date,time,tweet
883761448064864257,2017-07-09,02:55:23,"Leaving Hamburg for Washington, D.C. and the WH. Just left China’s President Xi where we had an excellent meeting on trade & North Korea."
882560030884716544,2017-07-05,19:21:23,Trade between China and North Korea grew almost 40% in the first quarter. So much for China working with us - but we had to give it a try!
882062572081512449,2017-07-04,10:24:39,....and Japan will put up with this much longer. Perhaps China will put a heavy move on North Korea and end this nonsense once and for all!
877234140483121152,2017-06-21,02:38:11,"While I greatly appreciate the efforts of President Xi & China to help with North Korea, it has not worked out. At least I know China tried!"
869166145894535169,2017-05-29,20:18:52,"North Korea has shown great disrespect for their neighbor, China, by shooting off yet another ballistic missile...but China is trying hard!"
863020954427043840,2017-05-12,21:20:04,"China just agreed that the U.S. will be allowed to sell beef, and other major products, into China once again. This is REAL news!"
858100088253669376,2017-04-29,07:26:18,"North Korea disrespected the wishes of China & its highly respected President when it launched, though unsuccessfully, a missile today. Bad!"
855406847200768000,2017-04-21,21:04:19,"China is very much the economic lifeline to North Korea so, while nothing is easy, if they want to solve the North Korean problem, they will"
853583417916755968,2017-04-16,20:18:40,Why would I call China a currency manipulator when they are working with us on the North Korean problem? We will see what happens!
852508752142114816,2017-04-13,21:08:20,"I have great confidence that China will properly deal with North Korea. If they are unable to do so, the U.S., with its allies, will! U.S.A."
852134796436398086,2017-04-12,20:22:22,Had a very good call last night with the President of China concerning the menace of North Korea.
851767718248361986,2017-04-11,20:03:43,"North Korea is looking for trouble. If China decides to help, that would be great. If not, we will solve the problem without them!  U.S.A."
851766546825347076,2017-04-11,19:59:04,I explained to the President of China that a trade deal with the U.S. will be far better for them if they solve the North Korean problem!
850722648883638272,2017-04-08,22:50:59,It was a great honor to have President Xi Jinping and Madame Peng Liyuan of China as our guests in the United States. Tremendous...
847573220417044480,2017-03-31,06:16:17,The meeting next week with China will be a very difficult one in that we can no longer have massive trade deficits...
842724011234791424,2017-03-17,21:07:15,"North Korea is behaving very badly. They have been ""playing"" the United States for years. China has done little to help!"
830047626414477312,2017-02-10,21:35:50,"The failing @nytimes does major FAKE NEWS China story saying ""Mr.Xi has not spoken to Mr. Trump since Nov.14."" We spoke at length yesterday!"
816068355555815424,2017-01-03,07:47:12,"China has been taking out massive amounts of money & wealth from the U.S. in totally one-sided trade, but won't help with North Korea. Nice!"
810288321880555520,2016-12-18,08:59:25,We should tell China that we don't want the drone they stole back.- let them keep it!
810121703288410112,2016-12-17,21:57:20,China steals United States Navy research drone in international waters - rips it out of water and takes it to China in unprecedented act.
805539770864693253,2016-12-05,06:30:22,their country (the U.S. doesn't tax them) or to build a massive military complex in the middle of the South China Sea?  I don't think so!
805538149157969924,2016-12-05,06:23:55,"Did China ask us if it was OK to devalue their currency (making it hard for our companies to compete), heavily tax our products going into.."
798862483255652352,2016-11-16,20:17:12,"I have recieved and taken calls from many foreign leaders despite what the failing @nytimes said. Russia, U.K., China, Saudi Arabia, Japan,"
773116580733587456,2016-09-06,19:12:11,"China wouldn't provide a red carpet stairway from Air Force One and then Philippines President calls Obama ""the son of a whore."" Terrible!"
748141420528140288,2016-06-29,21:09:49,"The @USCHAMBER must fight harder for the American worker. China, and many others, are taking advantage of U.S. with our terrible trade pacts"
745294739092684800,2016-06-22,00:38:07,"Hillary Clinton surged the trade deficit with China 40% as Secretary of State, costing Americans millions of jobs."
733594906447372292,2016-05-20,17:47:09,"Crooked Hillary has zero imagination and even less stamina. ISIS, China, Russia and all would love for her to be president. 4 more years!"
732537744195522560,2016-05-17,19:46:22,Crooked Hillary Clinton put out an ad where I am misquoted on women. Can't believe she would misrepresent the facts! My hit was on China
732535400498143232,2016-05-17,19:37:03,"The pathetic new hit ad against me misrepresents the final line. ""You can tell them to go BLANK themselves"" - was about China, NOT WOMEN!"
731288678451019776,2016-05-14,09:03:02,"If Crooked Hillary Clinton can't close the deal on Crazy Bernie, how is she going to take on China, Russia, ISIS and all of the others?"
729404337164783617,2016-05-09,04:15:20,"Crooked Hillary just can't close the deal with Bernie. It will be the same way with ISIS, and China on trade, and Mexico at the border. Bad!"
684217554861199360,2016-01-05,11:39:11,"""@iLoveiDevices: @EdwinRo47796972 @happyjack225 @FoxNews @krauthammer  Minimizing dependency on China is crucial.Only Trump talks about that"
664820082325893121,2015-11-12,23:00:34,.@KarlRove is a biased dope who wrote falsely about me re China and TPP. This moron wasted $430 million on political campaigns and lost 100%
664769890604175361,2015-11-12,19:41:07,.@WSJ Editorial Board should review my debate statement re China and T.P.P. and apologize. China not part but will get their way in later.
664768772683776000,2015-11-12,19:36:40,Today's @WSJ Editorial is WRONG again. I know that China is not in the new T.P.P. trade deal but would come in latter through a back door.
664578302447902720,2015-11-12,06:59:49,I never said that China was in the bad TPP trade deal but that China would come in the back door at a later date. @CNN @FoxBusiness
660417693758156800,2015-10-31,19:27:02,"Black Lives Matter protesters totally disrupt Hillary Clinton event. She looked lost. This is not what we need with ISIS, CHINA, RUSSIA etc."
660259153554862080,2015-10-31,08:57:03,"""@teed_chris: DonaldTrump,NAME ONE CANDIDATE WHO CAN MAKE DEALS WITH CHINA ! IF WE DONT BRING JOBS BACK! WERE DEAD  pic.twitter.com/u4qcXps6QB"""
653961401363468288,2015-10-13,23:52:02,"How can Jeb Bush expect to deal with China, Russia + Iran if he gets caught doing a “plant” during my speech yesterday in NH?"
653897939933364224,2015-10-13,19:39:52,The arrogant young woman who questioned me in such a nasty fashion at No Labels yesterday was a Jeb staffer! HOW CAN HE BEAT RUSSIA & CHINA?
641451073631338496,2015-09-09,11:20:28,"""@americanhowl: While @realDonaldTrump rallies #NoIranDeal tomorrow, @JebBush will call China to ask for donations   http://fortune.com/2015/09/08/bush-asia-fundraising/ …"""
635829918199324672,2015-08-24,23:04:00,Depression- be careful of China!  https://instagram.com/p/6xT08ZGhQc/ 
635809588567257088,2015-08-24,21:43:13,Markets are crashing - all caused by poor planning and allowing China and Asia to dictate the agenda. This could get very messy! Vote Trump.
635806464595116032,2015-08-24,21:30:48,"As I have long stated, we are so tied in with China and Asia that their markets are now taking the U.S. market down. Get smart U.S.A."
631516221003927553,2015-08-13,01:22:54,"""@DavidHerjavec @realDonaldTrump completely right on China...just watch the news #GoTrump"""
625125795195920384,2015-07-26,10:09:38,"""@Foshay504: @greta DonaldTrump-Love him! It's time to run America like a business. We've given all our wealth to China n Mexico!! No more!"
612424168055939072,2015-06-21,08:57:54,"Who would you rather have negotiating for the U.S. against Putin, Iran, China, etc., Donald Trump or Hillary? Is there even a little doubt?"
611864962382843904,2015-06-19,19:55:49,"""@AndyBran: @JoeNBC  Mr. Trump nailed it! Wow: After Doubts, Economists Find China Kills U.S. Factory Jobs -  http://conservativeread.com/wow-after-doubts-economists-find-china-kills-u-s-factory-jobs/ …”"""
606915921958060033,2015-06-06,04:10:06,China just hacked our federal government & stole gov. workers’ information. Why do our leaders let China get away with this?! No respect.
604962578171850753,2015-05-31,18:48:12,"""@jsilva74366572:  @nicksibrodi vote for Trump unless u want to keep getting fucked by isis, china, lobbyists and everyone else"""
603421658142113792,2015-05-27,12:45:08,"""@2014_vince: @njm4250 That means he can get the better of china..china control bush.obama.....Trump uses,controls china.never loses"""
601264400390062080,2015-05-21,13:52:58,"""@champforrest: @megynkelly  Bringing jobs back from China & Asia is a winning issue. He'll capture the Reagan Democrats. Hope he runs."""
601065955855376384,2015-05-21,00:44:25,"""@iamgavinjame To make America great again we must #THINKBIG & understand that it's #TimeToGetTough on China! @realDonaldTrump will do that!"
600743104908496896,2015-05-20,03:21:32,TPP does not stop Japan’s currency manipulation & China has a backdoor to join. It must be stopped. We need to protect the American worker!
600732734668025856,2015-05-20,02:40:19,Our debt finances China’s military. It's time to get tough – we hold all the cards. Let’s Make America Great Again!  https://www.donaldjtrump.com/ 
597992288535650304,2015-05-12,13:10:46,"""@cerrabella: @realDonaldTrump China to build military base in Africa next to critical choke oil transport- zerohedge  http://www.zerohedge.com/news/2015-05-10/china-open-military-base-horn-africa-next-critical-oil-transit-choke-point …"
596305482756788225,2015-05-07,21:28:00,"""@jrondatampier: If Obama isnt able to solve Baltimore´s issue, no chance to solve China´s & OPEC´s abuses. The World asks for leadership!"
593037926369464320,2015-04-28,21:03:54,"The best social program, by far, is a JOB! Our jobs are being taken away from us by China and many other countries - incompetent leader."
591985150575190016,2015-04-25,23:20:33,.@PennyPritzker Really important to cover currency manipulation in trade agreements - that's where China and others are beating us. Best!
591904699181309953,2015-04-25,18:00:51,How do you take care of our people if you don't make anything? We don't make anything. We are rapidly losing our manufacturing to China etc.
591227205759410177,2015-04-23,21:08:44,"""@rightjj: @realDonaldTrump: I've to say that you're making sense in a lot of things especially on China! Nobody else dares to raise it!"""
591223022457073664,2015-04-23,20:52:07,"""@lorry_bennetti: @realDonaldTrump China has been laughing at the W🌏RLD for a long time & will continue to do so!"""
590983873451978753,2015-04-23,05:01:50,China has a backdoor into the Trans-Pacific Partnership. This deal does not address currency manipulation. China is laughing at us.
589616766701146112,2015-04-19,10:29:26,"""@stephenfhayes: Trump: ""I have made a fortune against China.I know all of the killers on Wall Street."" Trump v China? ""China has no chance!"
583153063806046208,2015-04-01,14:24:59,"""@Josh_Millard16: I'm loving everything DonaldTrump has been saying about the Iranian Nuclear deal, China, Mexico, and the border.Please run"
582639618350288896,2015-03-31,04:24:44,"My @WMUR9 Commitment 2016 Conversation with @JoshMcElveen discussing leadership, China, healthcare & veterans  http://www.wmur.com/politics/conversation-with-the-candidate/commitment-2016-conversation-with-the-candidate-donald-trump/32051086?absolute=true&utm_source=dlvr.it&utm_medium=twitter&utm_campaign=wmur9 …"
580221208639197184,2015-03-24,12:14:50,"""@raymeem: @megynkelly @realDonaldTrump I see Donald is the only guy who makes sense on economic reality.He sees naïveté of America vs China"
545499365222019073,2014-12-18,16:42:38,"""@Teeroyd: @realDonaldTrump you told America what needs to happen with china, trade, jobs ect..so you need to run - 2016!"
543701468008960001,2014-12-13,17:38:26,"""@JackWitty: I don't want a party as My President, I want a decisive,confident Leader. @realDonaldTrump will ""fire"" China. Give US a spark"""
543141071820439552,2014-12-12,04:31:37,"""@redvetttes: @realDonaldTrump @itsRyanHilton if he tells China where to go ,He has my vote"""
537155665635344385,2014-11-25,16:07:45,"As China and the rest of the World continue to rip off the U.S. economically, they laugh at us and our president over the riots in Ferguson!"
534458281901948930,2014-11-18,05:29:18,Obama’s China ‘climate’ deal binds America with language of ‘will’ curb emissions now while China only ‘intends’ to curb in 2030. Bad deal!
532236056893333505,2014-11-12,02:18:59,"My @greta int. discussing $25,000 gift to USMC Tahmooressi, Obama’s trip to China & the 2014 election results  http://www.foxnews.com/on-air/on-the-record/2014/11/11/trump-china-rips-us-obamas-trip-travesty …"
531372695917957120,2014-11-09,17:08:17,"Remember, we don't get any oil from Iraq, China gets whatever ISIS hasn't already taken. So why isn't China sending the troops? Too smart!"
527890202673840128,2014-10-31,02:30:06,Chinese oil trader just bought “record number” of Mideast crude  http://www.bloomberg.com/news/2014-10-28/chinese-oil-trader-buys-record-number-of-mideast-cargoes.html#disqus_thread?hootPostID=69bba9a379db6263f0005fb54c720cff … China gains while we fight ISIS. What are we doing?
521876267193602048,2014-10-14,12:12:52,"""@InTheElections: @realDonaldTrump China wouldn't be laughing at President Trump."" So true!"
521720136722808832,2014-10-14,01:52:28,#TrumpVlog China is laughing at U.S.  http://instagram.com/p/uGgpC4Ghd-/ 
521651877352857600,2014-10-13,21:21:14,"Wow, China exports rise 15% in September. They are laughing at USA!"
520375475227471872,2014-10-10,08:49:16,"China is ripping wealth out Africa and yet, as usual, refuses to put anything back to help with Ebola. ""Let the stupid Americans do it!"" SAD"
520201280120455168,2014-10-09,21:17:04,"Right now 4000 U.S. troops are stupidly heading to West Africa to help fight Ebola.No help from China, Russia or wealthy African oil nations"
520173199536173058,2014-10-09,19:25:29,"In a little reported event, China has just overtaken the United States as the NUMBER ONE World economic power! Great going Washington!"
519957697530044417,2014-10-09,05:09:10,China has just overtaken us as the world’s largest economy. We are busy wasting $'s while China builds airports & skyscrapers.
519824543377268737,2014-10-08,20:20:03,Obama is looking like an incompetent fool in the handling of the war against.ISIS! Why isn't China and Russia helping - they gain so much!
513021653102919682,2014-09-20,01:47:48,China's the leading exporter of Iraqi oil yet they won’t lift a finger against ISIS. Why should we do the heavy lifting for China’s gain?
507992304737865729,2014-09-06,04:42:58,"China is going to complete 59 new theme parks by 2020, over $23B in expansion. That would take over 100 years in our country."
507584209796730880,2014-09-05,01:41:20,China continues to be on the move both technologically and militarily. Obama is sitting by and watching.
475634580620197893,2014-06-08,21:44:55,"The same ""brilliant"" negotiators that gave up five Taliban leaders for one traitor  are now making trade deals with China & others.No chance"
475599057138638848,2014-06-08,19:23:46,"By the end of this year China will be the number one economic power on earth and the U.S. will owe 20 trillion dollars, much of it to China!"
474213293717200897,2014-06-04,23:37:14,"US trade deficit hit $64B+ in April, 2 yr record high  http://1.usa.gov/1iVjQDC  We must do better. China is ripping us. Bring the jobs home!"
468628780991258625,2014-05-20,13:46:22,"Remember, China is not a friend of the United States!"
468628444192845825,2014-05-20,13:45:02,A classic - China just signs massive oil and gas deal with Russia giving Russia plenty of ammo to continue laughing in U.S. face.
462219439052980224,2014-05-02,21:17:56,"China will now pass our economy this year, way ahead of projections. Pres. Obama – China’s greatest asset!"
459817313408417792,2014-04-26,06:12:45,Isn't it ironic that China is going all in nuclear for energy while at the same time making wind turbines for others. @alexsalmond
458706132035309568,2014-04-23,04:37:18,"China is closing a massive oil deal w/ Russia, taking advantage of the Ukraine conflict  http://bit.ly/1hcdNwN  Smart, unlike our leaders."
458529115197681664,2014-04-22,16:53:54,"Once the tragic mistake of going into Iraq was made, we should have at least taken the oil (or at least some of it). Now Iran & China get it"
452508840752607232,2014-04-06,02:11:29,"For China, of all nations, to search the massive Indian Ocean and pick up the ping from the black box of flight 370 sounds a bit far fetched"
448827557241421824,2014-03-26,22:23:23,"If you’ve looked over the years,I’ve been right on virtually every issue from Iraq (not going in but if so taking the oil) to jobs to China"
446794542839500802,2014-03-21,07:44:54,"We're spending a fortune looking for the lost plane with mostly Chinese passengers, and that's OK-but how much are Russia & China spending?"
439426797395279872,2014-02-28,23:48:07,"China has just intervened to lower the yuan- in other words, they will continue to screw the U.S.!"
437201751075463168,2014-02-22,20:26:34,"""@cstevechristyjr: @realDonaldTrump the Country needs a business man in charge that is not afraid to call out China. DT for P!""  True!"
425370123621236736,2014-01-21,04:51:55,Hope & Change! China now controls a record number of our debt   http://bloom.bg/1e6Kppd 
412162068989874176,2013-12-15,18:07:49,"We should be focusing on beautiful, clean air & not on wasteful & very expensive GLOBAL WARMING bullshit! China & others are hurting our air"
408595321384476673,2013-12-05,21:54:50,"The problem w/ the concept of ""global warming"" is that the U.S. is spending a fortune on ""fixing it"" while China & others do nothing!"
399736198643847168,2013-11-11,11:11:51,"If we could force Russia, China and other competitors to use ObamaCare, we would be able to instantly destroy their great economic success!"
395653865896308737,2013-10-31,04:50:07,China just called. They want to lend Obama another $1B for the ObamaCare web site.
394928994899869696,2013-10-29,04:49:44,Iraq is being ravaged by Al Qaeda. Country in utter chaos & all oil is going to Iran & China  http://on.wsj.com/HmCrMU  Terrible mistake!
391289680010158080,2013-10-19,03:48:24,"Wow, China's growth accelerated 7.8% in third quarter.  If the U.S. had half that number we would be the talk of the World - need leadership"
388759344772182016,2013-10-12,04:13:45,"Many countries including allies already see China as world superpower  http://bit.ly/16Vr2iU  We have greatest military, yet no respect"
387677061587804160,2013-10-09,04:33:08,"The new reality, China and Japan are warning us not to default  http://cnb.cx/1a7HffU   Reckless government spending has made us weak."
378236334273331201,2013-09-13,03:19:04,"China, Russia and Iran are laughing at us. We have weak leaders who are threatening our national security. Dangerous times."
375971865996832768,2013-09-06,21:20:52,"I am not angry at Russia (or China) because their leaders are far smarter than ours. We need real leadership, and fast,before it is too late"
374967222512267264,2013-09-04,02:48:47,"China, OPEC and Russia laugh at us. But now thanks to Obama so does Syria. Very sad!"
373742774597992448,2013-08-31,17:43:15,China is already preparing to benefit economically from this mess. They will pick up the pieces and make yet another fortune-& laugh at us!
369926270814924801,2013-08-21,04:57:50,"I will be doing Greta Van Susteren @gretawire tonight at 10 PM on Fox News, talking about China & Mitt's failed campaign team."
362990986026172416,2013-08-02,01:39:29,"My @SteveDeaceShow int. on China, the economy and my upcoming keynote at @theFAMiLYLEADER Leadership Summit http://bit.ly/16mcXri "
361666174951497729,2013-07-29,09:55:10,"""@lazyj70: @realDonaldTrump @Maathewdavis beating China, and I'd just like to see someone that's in it for the good of the USA.  Great!"
361663135146442752,2013-07-29,09:43:05,"""@Maathewdavis: @realDonaldTrump if Mr. Trump runs for president, America will get back to beating china! Go trump!!"""
360827239169929216,2013-07-27,02:21:32,The new reality – China’s demand for oil now controls the market  http://bit.ly/13dTKD1   And OPEC gets away with ripping us off at $105!
359734388956741632,2013-07-24,01:58:56,"ginrnnr2                     ""@realDonaldTrump ...is China economy in a ""bubble""?""  Only if we want it to be!"
358268507642798081,2013-07-20,00:54:03,"In @oreillyfactor’s No Spin Zone re: ObamaCare causing unemployment, negotiating with China & my $5M court win  http://fxn.ws/1bNTKRH "
356852537749553153,2013-07-16,03:07:29,"Ready to get mad?! We are sending foreign aid to China, our greatest threat  http://atfp.co/13dJ4br  We are financing our enemy."
356305203433193472,2013-07-14,14:52:34,"""@SScottlilly80: @realDonaldTrump Run for president we need someone to stand up china and Russia. They laugh at us now."" They do laugh!"
355119266317615105,2013-07-11,08:20:05,Snowden has given serious information to China and Russia-anyone who thinks otherwise is a dope! He is a traitor who fled-he knew the crime!
350599370120511488,2013-06-28,20:59:38,"""@TeaPartyHub: Infuriating that our government buys our flags from China! Such disrespect!  http://dailycaller.com/2013/06/23/lawmakers-want-to-stop-government-from-buying-usa-flags-from-china/ … @WashingtonDCTea"
349973845228269569,2013-06-27,03:34:01,China loved Obama’s climate change speech yesterday. They laughed! It hastens their takeover of us as the leading world economy.
349696756155564034,2013-06-26,09:12:58,"""@Michelle823: @realDonaldTrump made in China! No way! Lead the manufacturing back to USA !"" I am working hard to do so!"
349248454045859841,2013-06-25,03:31:34,Our debt is about to top $17T. ObamaCare and China (& others) are killing American business.
349231954396332032,2013-06-25,02:26:01,We are being embarrassed by Russia and China on Snowden (and much more) yet Obama is talking about global warming on Tuesday.
346996400963338240,2013-06-18,22:22:43,Snowden is doing great damage to our relations with other countries and U.S.prestige. China is laughing at us as he continues illegal action
346993964483743746,2013-06-18,22:13:02,Snowden is sitting in China and taunting the U.S. He is mocking us as a Country. Great time to place a tax on China trade if not turned over
345619254042832897,2013-06-15,03:10:26,"My @piersmorgan interview on Snowden the traitor, national security and China hacking us  http://bit.ly/12Le8BT "
344988801850015744,2013-06-13,09:25:14,Lightweight @DannyZuker is too stupid to see that China (and others) is destroying the U.S. economically and our leaders are helpless! SAD.
344843316917059584,2013-06-12,23:47:08,I've been warning about China since as early as the 80’s. No one wanted to listen. Now our country is in real trouble. #TimetoGetTough
344427911006281729,2013-06-11,20:16:27,"""@tabloidhack: 2016 platform? China must be stopped from treating the U.S. like a chump, says @realDonaldTrump.  http://www.washingtontimes.com/news/2013/jun/10/miller-donald-trump-says-country-going-hell-handba/ …"""
344158484109070337,2013-06-11,02:25:51,China is openly sailing warships in our waters & arming countries in our hemisphere including Mexico  http://bit.ly/ZzaerM  Ally?
344142489562804224,2013-06-11,01:22:18,".@foxandfriends int. on gov. collecting data, whistle blower hiding in China & no bikinis in Miss World pageant  http://bit.ly/11uBrcK "
341947431757443073,2013-06-04,23:59:55,"Via @Newsmax_Media by Courtney Coren: ""Trump: China Gets Iraq Oil; US Gets Nothing""  http://bit.ly/18QPD7v "
341643448362881024,2013-06-04,03:52:00,Pres. Obama is meeting with China’s Pres. this week  http://politi.co/15ygS2S  He will get zero deliverables. China laughs at us.
340140612529573888,2013-05-31,00:20:16,China has done great under Obama. Increased private US holdings by 500%. Hacks our military & R&D. Robs us blind daily.#timetogettough
340128201273667584,2013-05-30,23:30:57,"My @TeamCavuto interview re: 2016, the need for leadership in our country, Syria & China hacking our military  http://fxn.ws/11COWMd "
339838035195752448,2013-05-30,04:17:56,Military has announced that China has successfully hacked our advanced weapon designs. China is our enemy.Should we offset this on our debt?
327845703919484928,2013-04-27,02:04:41,"Just as I predicted, Iraq is deteriorating into utter chaos  http://bit.ly/11ZsNT7   The war was a waste. China is taking all the oil."
327504327335886848,2013-04-26,03:28:11,"Dangerous. While Obama is cutting down our military, China has announced plans to build more aircraft carriers  http://bloom.bg/12HbxG9 "
326430912881516545,2013-04-23,04:22:49,Our enemy China is illegally buying oil from our enemy Iran  http://bit.ly/10hTQii  China loves it!
324584451495571456,2013-04-18,02:05:38,"The Chinese must still be laughing at Kerry’s trip to China.  He got nothing, gave them everything and promised even more."
323215207126163458,2013-04-14,07:24:45,China will extract much from Secretary Kerry and the U:S. in order for them to help us with the North Korea problem-don't let this happen!
323188504328806400,2013-04-14,05:38:38,"""@CoolCanuckChick: @realDonaldTrump I thought China was good with the U.S.?""  Only if you want no country left!"
322921029708165120,2013-04-13,11:55:47,"Ridiculous that they gave the 14 year old golfer from China a one stroke penalty for slow play at The Masters(see, I can stick up for China)"
322918034585026560,2013-04-13,11:43:53,"""@HogmanjemJack: @realDonaldTrump After Obama bailed out GM for $80 Billion, 7 out of 10 GM cars made in China!"""
322820301824081920,2013-04-13,05:15:32,@bakerjb19 China will only rule if we let them--or are stupid.
322792909780963328,2013-04-13,03:26:41,"China controls North Korea. So now besides cyber hacking us all day, they are using the Norks to taunt us.  China is a major threat."
321716462966415362,2013-04-10,04:09:16,"It’s Tuesday, how much has China stolen from us today through cyber espionage?"
321350017149460481,2013-04-09,03:53:09,The new reality. ‘China Daily’ is sold in street newspaper vending machines across DC. Why not? They own the place.
320674283372302336,2013-04-07,07:08:01,China is pushing North Korea!
320169829959090177,2013-04-05,21:43:30,"""@trackdonny: @realDonaldTrump . Thanks for spreading the truth about China and all Donald trump. You rock brother. Donny stjohn Sag. Actor"""
320161090732433409,2013-04-05,21:08:46,"North Korea can't survive, or even eat, without the help of China. China could solve this problem with one phone call-they love taunting us!"
319526989201555457,2013-04-04,03:09:05,The purpose of China’s massive military buildup on the Nork’s border is to intimidate us. China attacked us during the Korean War.
319436402788007936,2013-04-03,21:09:07,We should look to China where big time pollution takes place as they manufacture inefficient and costly wind turbines for Scotland!
319187653784371201,2013-04-03,04:40:41,I think it was terrible that Tim Cook of Apple apologized to China. What the hell is he apologizing for? Steve Jobs wouldn’t.
319174786548908032,2013-04-03,03:49:33,The Yuan hit another record high against the Dollar. China is laughing at our expense.
319174411422928896,2013-04-03,03:48:04,China has control over North Korea!
318826970139983872,2013-04-02,04:47:27,Sacrificing our nation’s bravest for  ungrateful Iraqis = great for China. China is taking majority of the oil  http://bit.ly/XIvcAw 
318122658745159680,2013-03-31,06:08:46,"No, I'm saying that the World is paying the price for China's pollution while they make a fortune with their dirty factories! Very sad."
318117211665469441,2013-03-31,05:47:08,Major article in New York Times today discusses the cost of environmental damage in China and how it is RAPIDLY GROWNG! Rest of World pays.
318113046822273027,2013-03-31,05:30:35,"China is the biggest environmental polluter in the World, by far. They do nothing to clean up their factories and laugh at our stupidity!"
318085997000806400,2013-03-31,03:43:06,"We have tremendous economic power over China if our leaders knew how to use it, which they don't! China's economy would collapse without us."
317962835974053888,2013-03-30,19:33:42,North Korea is reliant on China. China could solve this problem easily if they wanted to but they have no respect for our leaders.
317342730466516993,2013-03-29,02:29:37,Terrible economic numbers released today. US GDP only grew 0.4% during Oct-Dec 2012 quarter  http://apne.ws/14ygiV4  Great news for China.
316293536221908992,2013-03-26,05:00:30,"After decades of our leaders allowing China to steal our jobs & R&D, the Chinese will ‘overtake America’ in 2016 ..."
316293513539108864,2013-03-26,05:00:24,...Re: China--I told you that a long time ago.  http://bit.ly/106YoCL 
316285942333841409,2013-03-26,04:30:19,China’s top academics are working w/ PLA in cyber-espionage of our state secrets & R&D  http://reut.rs/YsY59Y  They are laughing at us!
316282709154619392,2013-03-26,04:17:28,"Obama has now become the weakest POTUS against China, yuan just hit record high against dollar  http://on.wsj.com/YsXxRk   Very sad!"
310114273370198016,2013-03-09,03:46:19,Surprise – China has spies throughout NASA stealing our R&D  http://bit.ly/16ed0Fq  When will we ever make them pay for espionage?
308670794135924736,2013-03-05,04:10:26,China has announced it is “fully prepared” for a currency war  http://f24.my/WDK1Us  Outrageous - they have no fear of our leaders.
307245049966653441,2013-03-01,05:45:02,"As China is built on corporate espionage, currency manipulation & cheap labor, its economy is a ticking time bomb  http://bit.ly/13pFxIz "
306868031676633089,2013-02-28,04:46:54,"There was a major diplomatic breakthrough yesterday w/the White House, Iran & China. All celebrated Chuck Hagel being voted in as SOD."
306235882585870336,2013-02-26,10:54:58,The United States better address China's exchange rate before they steal our country and it is too late! China is laughing at us.
306150062474539008,2013-02-26,05:13:57,China is buying gas fields in Texas  http://bit.ly/lW3bmb  & stealing our corporate secrets...
306123310926815232,2013-02-26,03:27:39,"My @foxandfriends re: the sequestration, failure of leadership in DC, China playing us & taking over in 2016  http://bit.ly/13INJPo "
304690887248707584,2013-02-22,04:35:43,"China is not our friend. They are not our ally. They want to overtake us, and if we don’t get smart and tough soon, they will."
303981093432991745,2013-02-20,05:35:15,Now China is helping Iran smuggle nuclear parts  http://bit.ly/XWaQo4  . China is not an ally but our country's greatest threat & rival.
299629835213500416,2013-02-08,05:24:54,China keeps manipulating its currency at our financial expense.  Why do our leaders continually let China run all over us?
299242390244438016,2013-02-07,03:45:20,"Just as I predicted, immigration reform will increase the cost of ObamaCare over $300B  http://bit.ly/XVBQ4O  More money borrowed from China."
298546046081048577,2013-02-05,05:38:18,China is buying our shale and gas fields  http://onforb.es/VE8w8E  & Obama still won’t approve Keystone  http://reut.rs/VE8Ioo  Pathetic!
298545324467830784,2013-02-05,05:35:26,"China is about to acquire 82,800 net acres of a Texas shale oil and gas field  http://onforb.es/VE8w8E   What are we doing!"
296731670021799936,2013-01-31,05:28:37,Obama's speech in Las Vegas yesterday cost the taxpayer $520 per word and over $1.6M   http://bit.ly/VnDM6t   More money borrowed from China.
296327015588569088,2013-01-30,02:40:40,The new reality.  China’s economy ‘underpins’ global demand  http://reut.rs/1186nz8  Our leaders just watched as China took full control.
294538300692238336,2013-01-25,04:12:57,...Terrible for the economy and a job killer. China is laughing at us!
294164901662953473,2013-01-24,03:29:12,"In 2010 alone our trade deficit with China cost over 566,000 jobs  http://bit.ly/XzIFJR   This is unsustainable for the American worker."
291296736457146368,2013-01-16,05:32:08,China watched Obama’s press conference yesterday salivating.  We will be borrowing trillions more from them.
291229591626973187,2013-01-16,01:05:20,We were led to believe that Jeep would manufacture in U.S. and sell to China—like China does to us.
291223214267441153,2013-01-16,00:39:59,"Unlike U.S., China taxes things made in the U.S. and sold in China. China demands plants, we don’t. Stupid!"
291214378987057152,2013-01-16,00:04:53,From Bloomberg: “Chrysler’s Jeep expects China production agreement soon.”  I told you so.
289114333500289026,2013-01-10,05:00:03,Hagel has been endorsed by China  http://bit.ly/UFOaI8  & Iran  http://huff.to/V99uI7   for SOD.  Welcome to Obama's second term!
288390473868013568,2013-01-08,05:03:41,Trade with China has killed over 29% of US manufacturing jobs in the US  http://wapo.st/13dNkpL  China is robbing us blind!
281864496912400386,2012-12-21,04:51:47,"China is robbing us blind in trade deficits and stealing our jobs, yet our leaders are claiming 'progress'  http://reut.rs/Ub64mP  SAD!"
278956599786213376,2012-12-13,04:16:50,We can’t even stop the Norks from blasting a missile.  China is laughing at us.  It is really sad.
278556002893303809,2012-12-12,01:45:01,China is buying so many of our companies-- it’s really getting bad.
278239034478833664,2012-12-11,04:45:29,The government is borrowing 46 cents on every dollar it spends  http://bit.ly/11U1LzB   Dangerous for us but great news for China.
